symbol,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,DividendDate,ExDividendDate,currentPrice,YOYPriceChange
IEX,2020-12-31,USD,569300000,151018000,None,26343000,-47120000,83500000,51600000,-20900000,-36500000,377800000,-172600000,-42600000,150000000,110300000,110342000,None,151838000,151800000,None,None,499100000,None,-65755000,None,393270000,39176000,377800000,4414400000,1657200000,1025900000,1025851000,289900000,293100000,2959577000,298300000,482500000,2311137000,415600000,1895600000,13554000,None,None,48300000,147700000,1874100000,399000000,151993000,117456000,88000,100000,1727603000,110971000,1050215000,100000,1044400000,1050303000,201882000,266800000,2540200000,1063900000,2841500000,900000,75817000,1027400000,2351600000,1324222000,1324200000,520700000,494900000,48200000,601203000,None,-44746000,54000,44800000,2348646000,-5600000,None,41844000,470340000,92500000,44746000,377778000,491600000,515086000,556930000,Common Stock,IDEX Corporation,"IDEX Corporation, based in Northbrook, Illinois, is a publicly traded company engaged in the development, design, and manufacture of fluidics systems and specialty engineered products.",832101,NYSE,USD,USA,TECHNOLOGY,PUMPS & PUMPING EQUIPMENT,"3100 SANDERS ROAD, SUITE 301, NORTHBROOK, IL, US",December,2021-12-31,14635305000,760900000,32.74,1.958,36.83,2.16,0.0116,5.88,36.38,0.163,0.238,0.0881,0.168,2764800000,1236100000,5.88,0.18,0.163,240.29,32.74,25.45,5.29,5.14,5.33,20.35,1.082,239.76,181.66,215.53,221.05,76032000,2022-01-28,2022-01-13,199.2000,0.1581395
IDXX,2020-12-31,USD,648063000,52019000,None,-12392000,79607000,95998000,106958000,60722000,18885000,582131000,-109376000,-248416000,-289625000,182815000,182815000,None,None,None,None,None,200000000,None,-131487000,None,290271000,None,581776000,2294561000,1062738000,383928000,383928000,209873000,350905000,1231823000,555167000,586914000,295890000,52543000,243347000,None,12065000,None,137508000,289595000,1661766000,582761000,74558000,88730000,49988000,25000,1079005000,94772000,909100000,49988000,858492000,909125000,397915000,85604000,632088000,2799890000,2175595000,10646000,85449000,1571040000,2706655000,1135615000,1135615000,694524000,735267000,141249000,979858000,None,-33125000,586000,33125000,2707255000,586000,None,95895000,661630000,79854000,33125000,582131000,574343000,694755000,790650000,Common Stock,IDEXX Laboratories Inc,"IDEXX Laboratories, Inc. is an American multinational corporation  engaged in the development, manufacture, and distribution of products and services for the companion animal veterinary, livestock and poultry, water testing, and dairy markets.",874716,NASDAQ,USD,USA,LIFE SCIENCES,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES,"ONE IDEXX DRIVE, WESTBROOK, ME, US",December,2021-12-31,44015944000,1036624000,60.75,4.855,8.16,0,0,8.6,37.74,0.232,0.29,0.246,1.126,3215360000,1889432000,8.6,-0.061,0.111,682.43,60.75,54.64,13.69,59.76,13.1,40.62,1.055,706.95,460.36,551.71,612.71,84249000,None,None,499.8700,0.9142573
INFO,2020-11-30,USD,1138800000,584200000,None,-17300000,155000000,591600000,274800000,-1600000,None,869400000,205000000,-1344600000,None,950000000,950000000,None,270400000,270400000,None,None,None,None,-721000000,None,-800000,None,870700000,16135200000,1233300000,125600000,125600000,None,891700000,14901900000,724800000,1088300000,13754800000,3846100000,9908700000,20300000,20300000,None,131700000,78100000,7605800000,1978800000,48200000,886200000,268100000,331600000,5613200000,361200000,4915000000,268100000,None,4915000000,712800000,130400000,8529400000,3039800000,3842100000,4800000,396500000,817100000,4287800000,3470700000,1590000000,1150500000,1128000000,None,1520500000,1000000,-236600000,1000000,236600000,None,-31200000,217500000,591600000,884000000,13300000,236600000,869400000,1024400000,1120600000,1712200000,Common Stock,IHS Markit Ltd,IHS Markit Ltd is an American-British information provider based in London. It was formed in 2016 with the merger of IHS Inc. and Markit Ltd.,1598014,NYSE,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","4TH FLOOR, ROPEMAKER PLACE, 25 ROPEMAKER STREET, LONDON, GB",November,2021-11-30,43344081000,1826300000,36.08,2.692,23.78,0.8,0.0074,3.01,11.69,0.259,0.266,0.0469,0.134,4658100000,2949800000,3.01,3.836,0.062,133.71,36.08,30.21,9.31,4.505,10.18,22.07,1.046,135.58,88.19,120.78,118.89,399080000,2022-02-11,2022-01-27,99.4600,0.3690296
ITW,2020-12-31,USD,2807000000,258000000,None,70000000,-149000000,273000000,236000000,-95000000,-43000000,2109000000,-214000000,-2049000000,0,706000000,706000000,None,1379000000,1379000000,None,66000000,None,None,-574000000,None,544000000,None,2109000000,15612000000,6523000000,2564000000,2564000000,1189000000,2506000000,9305000000,1777000000,3816000000,5471000000,781000000,4690000000,None,None,None,119000000,1308000000,13482000000,2589000000,534000000,222000000,350000000,350000000,9841000000,188000000,8122000000,350000000,7772000000,8122000000,1428000000,1068000000,3181000000,19659000000,23114000000,6000000,316700000,4901000000,12361000000,7460000000,7375000000,2882000000,85000000,214000000,308000000,17000000,-206000000,-206000000,206000000,12567000000,-5000000,273000000,427000000,2704000000,595000000,206000000,2109000000,2172000000,2882000000,3337000000,Common Stock,Illinois Tool Works Inc,"Illinois Tool Works Inc. or ITW is an American company that produces engineered fasteners and components, equipment and consumable systems, and specialty products.",49826,NYSE,USD,USA,TECHNOLOGY,GENERAL INDUSTRIAL MACHINERY & EQUIPMENT,"155 HARLEM AVENUE, GLENVIEW, IL, US",December,2021-12-31,68352643000,3910000000,25.67,1.55,11.59,4.72,0.0229,8.51,45.87,0.186,0.242,0.138,0.791,14455000000,5966000000,8.51,-0.046,0.059,243.76,25.67,23.58,4.729,18.63,5.11,18.76,1.112,249.81,198.92,235.12,229.8,312927000,2022-04-14,2022-03-30,203.8800,0.1349997
ILMN,2020-12-31,USD,1080000000,86000000,None,60000000,-141000000,187000000,189000000,-89000000,12000000,656000000,-554000000,-766000000,None,736000000,736000000,None,None,None,None,61000000,0,None,-675000000,None,-240000000,None,656000000,7585000000,4483000000,1810000000,1662000000,372000000,487000000,3206000000,922000000,678000000,1039000000,142000000,897000000,1766000000,104000000,1662000000,152000000,609000000,2891000000,1244000000,192000000,416000000,511000000,562000000,1647000000,671000000,1184000000,511000000,673000000,1184000000,304000000,303000000,4694000000,3848000000,4723000000,2000000,146000000,2203000000,3239000000,1036000000,28000000,580000000,941000000,682000000,1623000000,41000000,-49000000,41000000,49000000,3239000000,284000000,156000000,31000000,856000000,200000000,49000000,656000000,653000000,905000000,936000000,Common Stock,Illumina Inc,"Illumina, Inc. is an American company. Incorporated on April 1, 1998, Illumina develops, manufactures, and markets integrated systems for the analysis of genetic variation and biological function. The company provides a line of products and services that serves the sequencing, genotyping and gene expression, and proteomics markets. Its headquarters are located in San Diego, California.",1110803,NASDAQ,USD,USA,LIFE SCIENCES,LABORATORY ANALYTICAL INSTRUMENTS,"5200 ILLUMINA WAY, SAN DIEGO, CA, US",December,2021-12-31,51729928000,903000000,65.38,2.426,68.41,0,0,5.04,30.17,0.168,0.144,0.0357,0.0987,4526000000,3225000000,5.04,-0.597,0.258,416.74,65.38,75.76,11.43,4.54,11.02,41.69,0.91,526,306.66,363.77,416.86,157000000,None,None,370.0000,0.1153313
INCY,2020-12-31,USD,-124599000,12294000,None,128962000,201053000,51807000,187379000,173185000,19468000,-295697000,-269001000,71709000,None,None,None,None,None,None,None,None,None,None,110305000,None,-321891000,None,-295697000,3560918000,2359894000,1513008000,1801377000,16425000,None,1373267000,559625000,144374000,500175000,344582000,155593000,288369000,222301000,288369000,60098000,39404000,949650000,631195000,98767000,None,2284000,14958000,332643000,32573000,None,None,None,47531000,35112000,58282000,2611268000,None,-1726455000,219000,219489329,2535374000,2666702000,131328000,131300000,-263676000,516922000,2215942000,2756964000,None,-2174000,None,2174000,2666702000,23206000,29600000,24100000,-232218000,63479000,2174000,-295697000,-295515000,-230044000,-205944000,Common Stock,Incyte Corporation,"Incyte Corp is an American pharmaceutical company based in Alapocas, Delaware.",879169,NASDAQ,USD,USA,TRADE & SERVICES,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,"1801 AUGUSTINE CUT-OFF, WILMINGTON, DE, US",December,2021-12-31,15143055000,659659000,16.02,0.908,17.05,0,0,4.27,13.55,0.318,0.201,0.0882,0.297,2986267000,1340078000,4.27,2.755,0.093,89.6,16.02,17.61,5.07,4.023,4.308,20.41,0.694,88.26,61.91,72.12,73.84,221325000,None,None,86.9800,-0.0038937
IR,2019-12-31,USD,914300000,237300000,None,123900000,-271100000,412500000,42000000,-52400000,-159000000,-32400000,-37900000,328700000,None,2100000,2100000,None,525600000,0,None,None,1980100000,None,20600000,None,1205100000,68200000,159100000,4628400000,1543900000,505500000,505500000,502500000,459100000,3157500000,326600000,298400000,2542700000,1255000000,1287700000,None,None,None,76800000,212200000,2758500000,574600000,322900000,51700000,7600000,0,2183900000,17200000,1611400000,6900000,None,1611400000,-24000000,229400000,1869900000,36800000,-141400000,2100000,205065744,911700000,2451900000,1540200000,44300000,275300000,436400000,25000000,693900000,None,-88900000,-88900000,88900000,2442800000,4700000,53800000,135200000,190900000,31800000,89100000,159100000,158300000,279800000,415000000,Common Stock,Ingersoll Rand Inc,"Ingersoll Rand Inc., founded in 1859, is an American worldwide provider of industrial equipment, technologies and related parts and services to a broad and diverse customer base through a family of brands.",1699150,NYSE,USD,USA,TECHNOLOGY,GENERAL INDUSTRIAL MACHINERY & EQUIPMENT,"800-A BEATY STREET, DAVIDSON, NC, US",December,2021-12-31,20972382000,987800000,38.41,1.103,22.07,0.02,0.0015,1.339,12.42,0.109,0.11,0.0227,0.0573,5152400000,1988500000,1.339,1.02,-0.061,65.64,38.41,22.83,4.07,2.449,4.398,22.16,1.481,62.64,44.99,57.31,53.38,407785000,2021-12-17,2022-03-08,36.6800,0.793643
INTC,2020-12-31,USD,35384000000,594000000,None,694000000,1561000000,12239000000,14259000000,-883000000,687000000,20899000000,-20796000000,-12917000000,None,14229000000,14229000000,None,5568000000,5568000000,None,None,10247000000,None,-13332000000,None,1671000000,None,20899000000,153091000000,47249000000,5865000000,2292000000,8427000000,6913000000,103760000000,56584000000,77645000000,35997000000,9026000000,26971000000,27772000000,2210000000,2292000000,2745000000,5917000000,72053000000,24754000000,5581000000,3242000000,2504000000,2504000000,43456000000,None,36401000000,2500000000,33897000000,36401000000,12670000000,3614000000,81038000000,None,56233000000,25556000000,4062000000,43612000000,76984000000,42390000000,34255000000,23678000000,6180000000,13556000000,19934000000,272000000,-629000000,272000000,629000000,77613000000,-147000000,10482000000,1757000000,25078000000,4179000000,629000000,20899000000,21428000000,25707000000,27464000000,Common Stock,Intel Corporation,"Intel Corporation is an American multinational corporation and technology company headquartered in Santa Clara, California, in Silicon Valley. It is the world's largest semiconductor chip manufacturer by revenue, and is the developer of the x86 series of microprocessors, the processors found in most personal computers (PCs).",50863,NASDAQ,USD,USA,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,"2200 MISSION COLLEGE BLVD, RNB-4-151, SANTA CLARA, CA, US",December,2021-12-31,194275115000,33874000000,9.82,2.669,23.44,1.39,0.0313,4.86,19.47,0.251,0.279,0.0859,0.225,79023997000,43815000000,4.86,-0.209,0.028,54.4,9.82,13.35,2.458,1.923,2.443,5.66,0.536,66.66,43.63,50.62,52.93,4072000000,2022-03-01,2022-02-04,49.8200,-0.1675856
ICE,2020-12-31,USD,2881000000,1012000000,None,34000000,232000000,173000000,410000000,149000000,None,2108000000,-10361000000,26000000000,1094000000,1247000000,1247000000,None,669000000,669000000,None,None,None,None,-1247000000,None,-205000000,None,2089000000,126200000000,87219000000,583000000,583000000,None,1230000000,73714000000,1384000000,None,35699000000,14408000000,21291000000,None,None,None,85406000000,37268000000,106573000000,87999000000,None,518000000,4822000000,2411000000,18574000000,320000000,16537000000,2411000000,14126000000,16537000000,155000000,359000000,19498000000,5200000000,11039000000,6000000,561000000,5031000000,7882000000,2851000000,3945000000,3033000000,185000000,None,3003000000,None,-357000000,10000000,357000000,8239000000,80000000,173000000,751000000,2747000000,658000000,357000000,2163000000,2140000000,3104000000,3855000000,Common Stock,Intercontinental Exchange Inc,"The Intercontinental Exchange (ICE) is an American Fortune 500 company formed in 2000 that operates global exchanges, clearing houses and provides mortgage technology, data and listing services. The company owns exchanges for financial and commodity markets, and operates regulated exchanges and marketplaces.",1571949,NYSE,USD,USA,FINANCE,"SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES","5660 NEW NORTHSIDE DRIVE,, THIRD FLOOR, ATLANTA, GA, US",December,2021-12-31,72181129000,4344000000,17.89,2.161,40.48,1.32,0.0123,7.18,12.71,0.568,0.496,0.0139,0.192,7146000000,7146000000,7.18,1.88,0.101,155.38,17.89,22.08,10.1,3.04,9.01,11.58,0.841,139.45,108.16,129.56,123.79,561852000,2022-03-31,2022-03-16,115.2900,0.245705
IFF,2019-12-31,USD,698965000,348334000,None,30735000,69224000,323330000,242048000,-59555000,62129000,460268000,-225866000,-505057000,-1021000,0,0,None,313510000,313510000,None,None,0,None,None,None,-24577000,7381000,455873000,13287411000,2942544000,607000000,606823000,1123068000,876197000,10723186000,1386920000,1303848000,8349531000,2851935000,5497596000,3575000,None,None,319334000,608416000,7070107000,1552190000,510372000,11107000,384958000,424633000,5406630000,2525000,4417353000,384958000,3997438000,4417353000,576822000,502366000,6217304000,1022824000,4117804000,16066000,106787299,2112748000,4999496000,4126319000,3027336000,665270000,876121000,346128000,1447478000,None,-138221000,-137664000,138221000,5137717000,30403000,130200000,193097000,553057000,97184000,138221000,460268000,441206000,665270000,884375000,Common Stock,International Flavors & Fragrances Inc.,"International Flavors & Fragrances is an American corporation that produces flavors, fragrances, and cosmetic actives, which it markets globally. It is headquartered in New York City.",51253,NYSE,USD,USA,LIFE SCIENCES,INDUSTRIAL ORGANIC CHEMICALS,"521 W 57TH ST, NEW YORK, NY, US",December,2021-12-31,33954020000,2374000000,117.71,4.692,82.82,3.12,0.0237,-99999.99,47.97,0.0232,0.104,0.0286,-99999.99,11655999000,4108000000,1.1,-0.386,1.386,159.56,123.35,23.31,2.963,1.625,3.86,25.01,1.08,155.28,124.9,139.55,144.27,254547000,2022-01-07,2021-12-27,129.0200,-0.0391003
IP,2020-12-31,USD,3063000000,162000000,162000000,141000000,-129000000,1091000000,663000000,-59000000,-35000000,482000000,-269000000,-2700000000,35000000,42000000,42000000,None,806000000,806000000,None,None,583000000,None,-42000000,None,86000000,-8000000,482000000,31718000000,11236000000,595000000,468000000,1626000000,3064000000,18231000000,10945000000,16808000000,3632000000,317000000,3115000000,1178000000,1178000000,4850000000,141000000,628000000,23864000000,8284000000,2035000000,31000000,26000000,4249000000,13474000000,82000000,10529000000,26000000,8042000000,9028000000,1068000000,968000000,7854000000,2648000000,8070000000,449000000,448900000,24826000000,40947000000,16121000000,12339000000,23079000000,1353000000,None,1747000000,156000000,-446000000,156000000,597000000,41391000000,-353000000,1100000000,74000000,727000000,176000000,404000000,230000000,879000000,1327000000,1401000000,Common Stock,International Paper Company,"The International Paper Company (NYSE: IP) is an American pulp and paper company, the largest such company in the world. The company is headquartered in Memphis, Tennessee.",51434,NYSE,USD,USA,MANUFACTURING,PAPER MILLS,"6400 POPLAR AVENUE, MEMPHIS, TN, US",December,2021-12-31,17094452000,2810000000,10.17,1.396,23.99,2,0.041,4.466,49.73,0.0905,0.086,0.0366,0.133,19363000000,5531000000,4.466,-0.284,-0.029,51.17,10.17,10.16,0.883,1.993,1.264,9.61,0.908,60.11,42.95,47.13,52.75,376364000,2022-03-15,2022-02-17,49.7200,0.079696
IPG,2020-12-31,USD,1847200000,517900000,124200000,214300000,-563300000,290600000,167500000,-551400000,None,354200000,-216200000,-346200000,1500000,0,0,None,398100000,398100000,None,None,646200000,None,0,None,1284800000,None,351100000,18042700000,9367600000,2509000000,2509000000,None,6467100000,9331000000,690300000,1133900000,6812700000,1867200000,4945500000,None,None,None,390700000,424400000,15005700000,9580500000,7269700000,657800000,550500000,48000000,5425200000,1709500000,4497500000,502500000,2915800000,4545500000,834000000,655200000,2895000000,None,2636900000,39000000,390900000,-4966500000,9061000000,14027500000,7709400000,588400000,58800000,None,8472600000,None,-162700000,29500000,192200000,7998700000,-64400000,204700000,290600000,359100000,8000000,192200000,354200000,400900000,551300000,841900000,Common Stock,The Interpublic Group of Companies Inc,"The Interpublic Group of Companies, Inc. (IPG) is an American publicly traded advertising company. The company consists of five major networks: FCB, IPG Mediabrands, McCann Worldgroup, MullenLowe Group, and Marketing Specialists, as well as a number of independent specialty agencies in the areas of public relations, sports marketing, talent representation, and healthcare.",51644,NYSE,USD,USA,TRADE & SERVICES,SERVICES-ADVERTISING AGENCIES,"909 THIRD AVENUE, NEW YORK, NY, US",December,2021-12-31,14765620000,1725067000,15.68,6.8,8.06,1.08,0.0324,2.39,23.18,0.105,0.159,0.0538,0.307,9107900000,1852900000,2.39,2.227,0.116,41.36,15.68,13.81,1.621,4.483,1.659,10.12,1.032,39.98,25.85,36.63,35.61,393960000,2022-03-15,2022-02-28,23.5200,0.0181818
INTU,2020-07-31,USD,2414000000,577000000,None,192000000,37000000,218000000,137000000,6000000,None,1826000000,-97000000,2034000000,0,323000000,323000000,None,561000000,561000000,None,None,0,None,-112000000,None,4351000000,None,1826000000,10931000000,7980000000,6442000000,7050000000,None,201000000,3010000000,734000000,1294000000,1682000000,28000000,1654000000,808000000,19000000,608000000,769000000,225000000,5825000000,3529000000,305000000,665000000,1338000000,17000000,2319000000,267000000,2031000000,1338000000,2031000000,2048000000,297000000,42000000,5106000000,11929000000,10885000000,3000000,261740000,4910000000,7679000000,2769000000,1378000000,2176000000,2727000000,1392000000,4125000000,None,-14000000,39000000,14000000,7679000000,36000000,189000000,6000000,2198000000,372000000,14000000,1826000000,1830000000,2176000000,2218000000,Common Stock,Intuit Inc,"Intuit Inc. is an American business that specializes in financial software. Intuit's products include the tax preparation application TurboTax, personal finance app Mint and the small business accounting program QuickBooks.",896878,NASDAQ,USD,USA,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,"2700 COAST AVENUE, MOUNTAIN VIEW, CA, US",July,2021-10-31,137953296000,2890000000,64.26,2.33,35.62,2.45,0.0044,7.58,37.86,0.203,0.244,0.128,0.279,10317000000,8000000000,7.58,0.093,0.517,742.37,64.26,41.15,13.37,14.0,13.14,44.53,1.054,716.03,363.32,568.11,550.2,283167000,2022-01-18,2022-01-07,306.3700,0.1047925
ISRG,2020-12-31,USD,1484800000,45400000,None,-12000000,218600000,215300000,341500000,-5700000,170100000,1066800000,-940600000,-85700000,None,134300000,134300000,None,None,None,None,None,None,None,483500000,None,455900000,-2600000,1060600000,11168900000,6625900000,1622600000,5171500000,601500000,645500000,4180700000,1577300000,757700000,414100000,77400000,336700000,10905600000,1757700000,3548900000,126300000,426200000,1409800000,965200000,81600000,764700000,21900000,None,502600000,None,None,21900000,None,None,298300000,444600000,9731500000,None,3261300000,400000,117700000,2861200000,4546000000,2763300000,1497200000,1049800000,1216300000,595100000,1811400000,None,157200000,157200000,None,4369300000,157200000,221000000,49800000,1200800000,140200000,None,1066800000,1073100000,1049800000,1099600000,Common Stock,Intuitive Surgical Inc,"Intuitive Surgical, Inc. is an American corporation that develops, manufactures, and markets robotic products designed to improve clinical outcomes of patients through minimally invasive surgery, most notably with the da Vinci Surgical System.",1035267,NASDAQ,USD,USA,LIFE SCIENCES,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES","1020 KIFER ROAD, SUNNYVALE, CA, US",December,2021-12-31,105001443000,2128400000,62.98,16.65,33.27,0,0,4.66,16.04,0.298,0.319,0.0921,0.159,5710100000,3958500000,4.66,0.024,0.167,335.9,62.98,53.76,18.39,8.44,16.85,45.15,1.189,369.69,227.47,310.01,322.2,357744000,None,None,818.1000,0.3839127
IVZ,2020-12-31,USD,1230300000,191400000,2700000,-3812700000,-3744400000,203500000,115000000,-3744400000,None,807500000,-859600000,-285900000,0,None,47100000,None,594200000,357400000,236800000,None,None,None,-47100000,None,106800000,27500000,524800000,36504100000,1408400000,1408400000,1408400000,None,None,17487500000,563800000,1006100000,16221900000,7305600000,8916300000,826800000,426100000,8912300000,-8763100000,8096300000,21483400000,309000000,None,58000000,None,35700000,1523500000,319200000,2082600000,None,2082600000,2082600000,9293900000,7582100000,14361800000,3253800000,6085000000,113200000,459100000,3303800000,6016100000,2712300000,1807900000,920400000,564100000,None,5225200000,20500000,-129300000,20500000,129300000,6143300000,44900000,141000000,203500000,786400000,261600000,129300000,807500000,944400000,915700000,1119200000,Common Stock,Invesco Ltd,"Invesco Ltd. is an American independent investment management company that is headquartered in Atlanta, Georgia.",914208,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"1555 PEACHTREE STREET NE, SUITE 1800, ATLANTA, GA, US",December,2021-12-31,10039765000,1927600000,7.29,0.777,24.9,0.68,0.0324,2.99,14.9,0.236,0.25,0.0311,0.124,6894500000,2307900000,2.99,1.02,0.082,30.73,7.29,7.59,1.456,0.669,2.558,6.64,1.196,29.0,20.02,22.96,24.88,460751000,2022-03-02,2022-02-15,17.4300,-0.0305895
IPGP,2020-12-31,USD,285335000,9556000,None,-40031000,68891000,94554000,87696000,13022000,39900000,160338000,-99574000,-10080000,None,37884000,37884000,None,None,None,None,None,None,None,-4690000,None,175681000,None,159572000,2935700000,2148077000,876231000,1391066000,364993000,334214000,809343000,597527000,487609000,103480000,62114000,41366000,514835000,None,514835000,127697000,43419000,341589000,214578000,25748000,73435000,3810000,9588000,76118000,5778000,37967000,3810000,34157000,37967000,107996000,None,2592819000,303614000,2188191000,6000,53427234,538996000,1200724000,661728000,45375000,198659000,180588000,126898000,340337000,None,6270000,6270000,-6270000,1213639000,763000,78414000,11974000,204926000,45354000,None,160338000,160426000,198659000,210633000,Common Stock,IPG Photonics Corporation,IPG Photonics is a manufacturer of fiber lasers.,1111928,NASDAQ,USD,USA,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,"50 OLD WEBSTER ROAD, OXFORD, MA, US",December,2021-12-31,7308813000,449093000,26.76,2.52,51.81,0,0,5.16,27.35,0.191,0.241,0.0722,0.104,1460860000,696398000,5.16,0.31,0.083,175.11,26.76,24.69,5.0,2.64,3.951,12.85,1.351,241.43,128.7,156.51,175.6,52939000,2012-12-28,2012-12-19,223.7900,0.5442313
IQV,2020-12-31,USD,1959000000,678000000,None,491000000,-109000000,1287000000,616000000,-255000000,None,308000000,-796000000,-217000000,-385000000,447000000,447000000,None,13000000,13000000,None,None,None,None,-447000000,None,946000000,None,279000000,24564000000,5090000000,1814000000,1902000000,None,2410000000,19010000000,482000000,673000000,17859000000,5205000000,12654000000,172000000,84000000,88000000,722000000,386000000,18284000000,4558000000,None,1252000000,149000000,149000000,13848000000,122000000,25133000000,149000000,12384000000,25133000000,242000000,633000000,6001000000,6166000000,1277000000,11095000000,191200000,441000000,10935000000,10494000000,7500000000,731000000,1789000000,None,2994000000,6000000,-416000000,6000000,416000000,11351000000,65000000,134000000,1153000000,351000000,72000000,429000000,308000000,385000000,767000000,1920000000,Common Stock,IQVIA Holdings Inc,"IQVIA, formerly Quintiles and IMS Health, Inc., is an American multinational company serving the combined industries of health information technology and clinical research. It is a provider of biopharmaceutical development and commercial outsourcing services, focused primarily on Phase I-IV clinical trials and associated laboratory and analytical services, including consulting services.",1478242,NYSE,USD,USA,TRADE & SERVICES,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,"4820 EMPEROR BLVD., DURHAM, NC, US",December,2021-12-31,43520170000,2499000000,41.66,1.341,31.7,0,0,4.955,72.49,0.0696,0.104,0.0367,16.04,13874000000,4641000000,4.95,1.677,0.102,285.76,47.27,22.27,3.213,7.2,3.924,19.68,1.443,285.61,181.13,252.76,251.01,190485000,None,None,179.1700,0.1596013
IRM,2020-12-31,USD,987657000,770362000,None,149793000,15443000,652069000,631854000,None,None,343096000,-85440000,-886699000,None,None,None,None,716290000,716290000,None,0,3465000000,None,0,None,15518000,None,342693000,14149267000,1269787000,205063000,205063000,None,859344000,5325367000,-3456314000,3743894000,5884586000,1326977000,4557609000,None,None,None,205380000,295949000,13012538000,1995695000,359863000,331397000,193759000,443998000,10992650000,323162000,8703314000,193759000,8509555000,8703314000,896049000,204508000,1136729000,None,-2950339000,2883000,288273049,967181000,4147270000,3180089000,1757342000,934785000,949215000,None,1059210000,8312000,-418535000,-384272000,34263000,1658586000,-143545000,447562000,256136000,372302000,29609000,102563000,343096000,349381000,934785000,662701000,Common Stock,Iron Mountain Incorporated,"Iron Mountain Inc. (NYSE: IRM) is an American enterprise information management services company founded in 1951 and headquartered in Boston, Massachusetts.",1020569,NYSE,USD,USA,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,"ONE FEDERAL STREET, BOSTON, MA, US",December,2021-09-30,14092399000,1491800000,22.15,1.08,3.363,2.474,0.0586,2.197,15.19,0.145,0.196,0.0386,0.626,4391597000,2397576000,2.197,0.769,0.09,44.13,22.15,31.85,3.209,12.79,5.37,12.37,0.9,53.14,32.33,46.82,45.61,289550000,2022-01-06,2021-12-14,29.4800,-0.0749922
