symbol,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,DividendDate,ExDividendDate,currentPrice,YOYPriceChange
MMC,2019-12-31,USD,2361000000,931000000,None,-10000000,144000000,647000000,421000000,130000000,None,1773000000,-5671000000,3306000000,300000000,485000000,485000000,None,890000000,890000000,None,None,None,None,-327000000,None,-4000000,None,1273000000,25051000000,3127000000,225000000,225000000,None,2395000000,21924000000,1904000000,1301000000,17689000000,8641000000,9048000000,577000000,577000000,None,507000000,595000000,24348000000,6677000000,720000000,None,21482000000,20505000000,12812000000,151000000,247000000,971000000,9812000000,20752000000,1383000000,2236000000,703000000,14385000000,9644000000,5000000,324000000,19183000000,20972000000,1789000000,17755000000,1800000000,1789000000,None,1642000000,26000000,-394000000,26000000,394000000,None,154000000,346000000,403000000,1599000000,326000000,394000000,1273000000,1303000000,1993000000,2396000000,Common Stock,Marriott International Inc,"Marriott International, Inc. is an American multinational company that operates, franchises, and licenses lodging including hotel, residential, and timeshare properties. It is headquartered in Bethesda, Maryland.",1048286,NASDAQ,USD,USA,REAL ESTATE & CONSTRUCTION,HOTELS & MOTELS,"10400 FERNWOOD ROAD, BETHESDA, MD, US",December,2021-12-31,56898851000,2043000000,52.21,1.135,4.333,0,0,3.34,10.44,0.322,0.509,0.0433,1.192,3415000000,2681000000,3.34,1.184,1.11,174.25,52.21,31.25,16.66,39.95,4.787,35.0,1.722,184.99,127.23,163.92,150.38,326311000,2020-03-31,2020-02-27,111.4100,0.3969906
MLM,2019-12-31,USD,966100000,204500000,None,25900000,78100000,371500000,106700000,50400000,27700000,612000000,-385900000,-604100000,None,98200000,98200000,None,130400000,129800000,None,None,0,None,-84500000,None,-23900000,None,1742000000,31357000000,7068000000,1155000000,1155000000,None,5236000000,24723000000,858000000,2001000000,17445000000,2774000000,14671000000,434000000,434000000,19000000,677000000,1757000000,23819000000,6679000000,None,593000000,1215000000,1215000000,14474000000,2268000000,11956000000,1215000000,10741000000,13171000000,2718000000,1397000000,7793000000,3774000000,15199000000,561000000,504000000,5693000000,16114000000,10421000000,9734000000,2677000000,252000000,None,13975000000,39000000,-524000000,39000000,524000000,16620000000,7000000,333000000,314000000,2408000000,666000000,556000000,1742000000,1334000000,2932000000,3246000000,Common Stock,Marsh & McLennan Companies Inc,"Marsh McLennan (formerly known as Marsh & McLennan Companies) is a global professional services firm, headquartered in New York City with businesses in insurance brokerage, risk management, reinsurance services, talent management, investment advisory, and management consulting. Its four main operating companies are Marsh, Guy Carpenter, Mercer, and Oliver Wyman.",62709,NYSE,USD,USA,FINANCE,"INSURANCE AGENTS, BROKERS & SERVICE","1166 AVENUE OF THE AMERICAS, NEW YORK, NY, US",December,2021-12-31,78180114000,5499000000,25.37,2.019,21.86,2.07,0.0139,6.13,39.09,0.159,0.24,0.0881,0.31,19819999000,8710000000,6.13,1.145,0.163,171.77,25.37,22.42,3.945,6.95,4.436,16.29,0.973,174.52,111.38,160.52,154.61,502766000,2022-02-15,2022-01-26,279.6400,0.6270437
MAS,2019-12-31,USD,833000000,541000000,None,-27000000,-21000000,159000000,162000000,37000000,-58000000,980000000,582000000,-1291000000,-201000000,896000000,896000000,None,186000000,144000000,None,None,None,None,-869000000,None,124000000,None,611900000,10131600000,1426700000,21000000,21000000,690800000,590600000,9210000000,5206000000,3427500000,3370400000,973600000,2396800000,None,None,None,141200000,133400000,4778300000,838500000,229600000,7800000,395500000,340000000,3367000000,5900000,2770000000,340000000,2433600000,2770000000,115900000,339300000,5350800000,None,2077200000,600000,62400000,1179000000,4612900000,3943500000,3560100000,884900000,302700000,None,380300000,None,-129300000,-129300000,129300000,4742200000,-7300000,None,16400000,748200000,136300000,129300000,612000000,609700000,877500000,893900000,Common Stock,Martin Marietta Materials Inc,"Martin Marietta Materials, Inc. is an American-based company. The company is a supplier of aggregates and heavy building materials, with operations spanning 26 states, Canada and the Caribbean. In particular, Martin Marietta supplies the resources for roads, sidewalks and foundations.",916076,NYSE,USD,USA,ENERGY & TRANSPORTATION,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),"2710 WYCLIFF ROAD, RALEIGH, NC, US",December,2021-12-31,24066220000,1461800000,34.38,1.505,104.77,2.36,0.0067,11.22,81.49,0.138,0.199,0.0506,0.113,5084700000,1349000000,11.22,-0.146,0.265,458.4,34.38,27.55,4.733,3.661,5.32,19.85,0.757,446.46,310.99,404.2,381.4,62395000,2022-03-31,2022-02-28,47.9900,0.6412449
MA,2019-12-31,USD,8183000000,2511000000,None,617000000,2109000000,285000000,728000000,448000000,None,8118000000,-1640000000,-5867000000,None,6497000000,6497000000,None,1345000000,1345000000,None,None,None,None,-6371000000,None,676000000,None,935000000,5027000000,2711000000,697000000,697000000,754000000,997000000,2140000000,878000000,1018000000,768000000,259000000,509000000,0,11000000,None,263000000,139000000,5083000000,1548000000,697000000,40000000,2000000,27000000,3535000000,38000000,2773000000,2000000,2771000000,2800000000,809000000,589000000,-235000000,None,-332000000,276000000,275600000,2371000000,6846000000,5642000000,4336000000,1088000000,1274000000,None,1008000000,None,-159000000,-153000000,159000000,7005000000,-15000000,132000000,23000000,1165000000,230000000,161000000,639000000,883000000,1324000000,1347000000,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",December,2021-12-31,13587010000,1171000000,34.96,1.539,0.409,0.985,0.0203,1.62,33.63,0.049,0.122,0.112,1.916,8375000000,2863000000,1.62,-0.273,0.087,75.27,34.96,13.87,1.622,259.51,1.917,14.37,1.352,70.69,51.13,64.23,61.77,239926000,2022-03-14,2022-02-24,298.5900,0.5827723
MTCH,2019-12-31,USD,937939000,185362000,5436000,76209000,109096000,180994000,136652000,91435000,None,543820000,-329529000,399831000,None,216353000,216353000,None,0,0,None,0,40000000,166520000,166520000,None,1008241000,None,8119000000,29236000000,16902000000,6988000000,6988000000,None,2514000000,13483000000,1828000000,1100000000,5438000000,1417000000,4021000000,688000000,914000000,688000000,786000000,4525000000,23245000000,11904000000,489000000,1370000000,106000000,None,11912000000,None,17127000000,0,8527000000,8527000000,928000000,2729000000,5893000000,32205000000,33984000000,140000,1008000000,9664000000,16883000000,7219000000,3537000000,9664000000,6697000000,None,7219000000,97000000,-224000000,40000000,224000000,25147000000,27000000,None,522000000,9732000000,1613000000,224000000,8285000000,8164000000,9664000000,10478000000,Common Stock,Mastercard Incorporated,"Mastercard Incorporated is an American multinational financial services corporation headquartered in the Mastercard International Global Headquarters in Purchase, New York. The Global Operations Headquarters is located in O'Fallon, Missouri, a municipality of St. Charles County, Missouri. Throughout the world, its principal business is to process payments between the banks of merchants and the card-issuing banks or credit unions of the purchasers who use the Mastercard brand debit, credit and prepaid cards to make purchases. Mastercard Worldwide has been a publicly traded company since 2006.",1141391,NYSE,USD,USA,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC","2000 PURCHASE STREET, PURCHASE, NY, US",December,2021-12-31,363635933000,10994000000,42.13,1.621,7.46,1.81,0.0053,8.76,19.11,0.46,0.544,0.18,1.247,18884000000,18884000000,8.76,0.355,0.266,429.99,42.13,35.21,19.26,49.46,19.47,32.07,1.071,400.0,305.6,366.27,359.7,969729000,2022-05-09,2022-04-07,82.1100,0.9198036
MKC,2019-12-31,USD,946800000,307000000,None,128200000,8700000,158800000,173700000,-12200000,20900000,702700000,-171000000,-725800000,41000000,95100000,95100000,None,302200000,302200000,None,0,0,None,-4200000,None,58800000,8800000,431131000,8364803000,3708064000,465676000,3159288000,None,307642000,4632445000,101065000,147669000,1468163000,228324000,1239839000,19993000,353052000,19993000,97850000,64232000,5436761000,1010180000,94356000,797590000,46868000,650374000,3581353000,14003000,2889626000,13750000,2889626000,3540000000,502003000,26158000,2928042000,10309612000,1689925000,279000,84603000,923838000,2051258000,1127420000,527184000,645454000,2518573000,151960000,3025688000,4400000,-153563000,-12993000,140570000,4780131000,None,34355000,92595000,439356000,8225000,153563000,391232000,423189000,645454000,672521000,Common Stock,Match Group Inc,"Match Group, Inc. offers dating products globally. The company is headquartered in Dallas, Texas.",891103,NASDAQ,USD,USA,TRADE & SERVICES,"RETAIL-RETAIL STORES, NEC","152 WEST 57TH ST, 42ND FLOOR, NEW YORK, NY, US",December,2021-12-31,32050883000,921640000,121.87,0.846,13.72,0,0,0.929,10.85,0.0931,0.285,0.132,0.499,2983277000,2143969000,0.929,-0.1,0.237,149.73,121.87,30.3,10.74,10.97,11.25,73.48,1.21,182,100.6,120.07,142.37,283085000,2018-12-19,2015-11-10,169.7300,0.2189744
MCD,2019-11-30,USD,8122100000,2656200000,4107100000,142700000,-27000000,262500000,540900000,-27000000,128800000,7301100000,-3071100000,-4994800000,799200000,4976200000,4976200000,None,3581900000,3581900000,None,None,4499000000,None,-4625700000,None,32500000,-23700000,702700000,10362100000,1550200000,155400000,155400000,801200000,502900000,8429200000,952600000,867000000,7352200000,2847000000,4505200000,None,124400000,None,54700000,120300000,6905400000,2154400000,846900000,None,698400000,600700000,5078200000,None,3723500000,97700000,3625800000,4324200000,609100000,427600000,3444200000,None,2055800000,1888600000,132900000,2145300000,5347400000,3202100000,3202100000,957700000,1166800000,67300000,1252800000,None,-165200000,-155800000,165200000,1600000,26700000,113600000,20300000,860100000,157400000,165200000,702700000,563600000,1025300000,1045600000,Common Stock,McCormick & Company Incorporated,"McCormick & Company is an American multinational food company that manufactures, markets, and distributes spices, seasoning mixes, condiments, and other flavoring products to retail outlets, food manufacturers, and foodservice businesses.",63754,NYSE,USD,USA,MANUFACTURING,MISCELLANEOUS FOOD PREPARATIONS & KINDRED PRODUCTS,"18 LOVETON CIRCLE, P O BOX 6000, SPARKS, MD, US",November,2021-11-30,25744642000,1281600000,34.36,5.2,16.5,1.36,0.0153,2.8,23.64,0.12,0.175,0.0554,0.181,6317900000,2505600000,2.8,-0.027,0.111,95.41,34.36,30.4,4.075,5.93,4.939,25.6,0.454,103.76,77.55,96.78,88.34,249743000,2022-01-10,2021-12-30,194.4800,0.0316694
MCK,2019-12-31,USD,4036000000,383000000,None,1881000000,1146000000,317000000,557000000,967000000,368000000,255000000,-1381000000,-2227000000,-3000000,1639000000,1639000000,None,292000000,292000000,None,None,1099000000,None,-1564000000,None,428000000,None,6025400000,47510800000,3557900000,898500000,898500000,50200000,2224200000,43952900000,24160000000,14890900000,2677400000,None,2677400000,1270300000,1270300000,14000000,385000000,2584000000,69552600000,3621000000,988200000,660600000,680100000,0,50782000000,13378800000,34177200000,59100000,34118100000,34177200000,2573700000,979600000,-8210300000,66328600000,52930500000,16600000,749200000,17328600000,21364400000,3747900000,9961200000,9069800000,2229400000,None,3619700000,None,-1121900000,37000000,1121900000,128200000,70200000,1392200000,1617900000,8018100000,1992700000,1121900000,7301100000,6152200000,9140000000,10757900000,Common Stock,McDonald's Corporation,"McDonald's Corporation is an American fast food company, founded in 1940 as a restaurant operated by Richard and Maurice McDonald, in San Bernardino, California, United States. They rechristened their business as a hamburger stand, and later turned the company into a franchise, with the Golden Arches logo being introduced in 1953 at a location in Phoenix, Arizona.",63908,NYSE,USD,USA,TRADE & SERVICES,RETAIL-EATING PLACES,"110 NORTH CARPENTER STREET, CHICAGO, IL, US",December,2021-12-31,186400260000,11627500000,24.86,3.173,-8.97,5.25,0.0223,10.04,30.89,0.325,0.42,0.115,0,23222901000,12580200000,10.04,0.189,0.131,284.15,24.86,24.69,8.03,-,9.96,21.72,0.602,271.15,199.41,259.56,245.52,747245000,2022-03-15,2022-02-28,138.3200,0.2521046
MRK,2019-04-26,USD,13440000000,5242000000,None,-1821000000,214000000,3652000000,3473000000,-294000000,508000000,9777000000,-2629000000,-8861000000,-3710000000,4780000000,4780000000,None,5695000000,5695000000,None,None,4958000000,None,-4419000000,None,1950000000,None,4631000000,89694000000,21967000000,4393000000,9848000000,3753000000,6222000000,67727000000,4675000000,6245000000,60519000000,20560000000,39959000000,5499000000,416000000,5455000000,2144000000,1014000000,39482000000,8472000000,1953000000,315000000,838000000,23667000000,31987000000,16000000,27038000000,838000000,24552000000,50705000000,2925000000,757000000,50091000000,None,26270000000,0,1340697595,21402000000,28892000000,21454000000,9155000000,6268000000,10418000000,2330000000,14707000000,None,-1444000000,-676000000,1444000000,30336000000,373000000,895000000,1764000000,5178000000,547000000,1901000000,4650000000,3659000000,6622000000,8386000000,Common Stock,Medtronic plc,"Medtronic plc is an American-Irish registered medical device company that primarily operates in the United States. Medtronic has an operational and executive headquarters in Fridley, Minnesota in the US.",1613103,NYSE,USD,USA,LIFE SCIENCES,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,"20 ON HATCH, LOWER HATCH STREET, DUBLIN, IE",April,2022-01-31,142097596000,9903000000,29.17,1.771,39.14,2.47,0.0244,3.629,23.63,0.155,0.227,0.0476,0.0952,31785001000,19762000000,3.629,0.17,-0.002,124.28,29.17,16.69,4.471,2.633,4.79,17.43,0.769,134.37,97.76,104.34,119.7,1342570000,2022-01-14,2021-12-21,78.7100,0.3370138
MET,2018-12-31,USD,13786000000,27272000000,None,8107000000,-51000000,2570000000,839000000,-506000000,None,5909000000,-17586000000,4568000000,None,2285000000,2285000000,0,1821000000,1643000000,178000000,None,1382000000,0,-2160000000,None,768000000,None,6220000000,82637000000,25875000000,7965000000,10214000000,5440000000,7071000000,50625000000,13291000000,16324000000,31357000000,13104000000,18253000000,15303000000,6233000000,2249000000,4500000000,7554000000,55936000000,22206000000,3318000000,None,5308000000,17000000000,31847000000,None,8100000000,5308000000,19806000000,25100000000,10151000000,12041000000,26701000000,50929000000,42579000000,1788000000,2616000000,15367000000,42294000000,26927000000,13509000000,-8315000000,10102000000,9752000000,23682000000,343000000,-772000000,343000000,772000000,-145000000,402000000,1416000000,2900000000,8728000000,2508000000,772000000,6193000000,5859000000,9500000000,12400000000,Common Stock,Merck & Co. Inc,"Merck & Co. is an American multinational pharmaceutical company headquartered in Kenilworth, New Jersey. It is named after the Merck family, which set up Merck Group in Germany in 1668.",310158,NYSE,USD,USA,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,"2000 GALLOPING HILL ROAD, KENILWORTH, NJ, US",December,2021-12-31,192779731000,20999999000,14.86,1.088,14.17,2.6,0.0362,5.14,19.25,0.268,0.368,0.121,0.403,48704000000,37066000000,5.14,0.548,0.08,92.58,14.86,10.54,3.958,5.39,4.298,15.86,0.447,90.54,65.98,78.15,77.57,2525940000,2022-04-07,2022-03-14,41.0600,-0.1878956
MTD,2019-12-31,USD,603450000,216829000,None,-23782000,36346000,54091000,97341000,31408000,4603000,561109000,-99083000,-477368000,None,774999000,774999000,None,None,None,None,None,None,None,-727418000,None,29675000,2676000,5899000000,740463000000,20448000000,16598000000,20448000000,None,None,29083000000,1300000000,1400000000,9643000000,335000000,9308000000,473795000000,15600000000,3850000000,362444000000,-353830000000,674081000000,598000000,None,None,235000000,235000000,9032000000,None,17442000000,235000000,13336000000,17677000000,648496000000,660243000000,66144000000,12678000000,33078000000,12000000,915338098,-35606000000,69620000000,105226000000,674000000,-62524000000,6902000000,None,13689000000,-1422000000,-917000000,-955000000,917000000,44041000000,None,207000000,672000000,6785000000,886000000,955000000,5721000000,17208000000,7702000000,8374000000,Common Stock,MetLife Inc,"MetLife, Inc. is the holding corporation for the Metropolitan Life Insurance Company (MLIC), better known as MetLife, and its affiliates. MetLife is among the largest global providers of insurance, annuities, and employee benefit programs, with 90 million customers in over 60 countries.",1099219,NYSE,USD,USA,FINANCE,LIFE INSURANCE,"200 PARK AVENUE, NEW YORK, NY, US",December,2021-12-31,56567345000,9504000000,9.38,1.591,81.74,1.9,0.0282,7.31,82.39,0.0922,0.127,0.0073,0.0922,71080002000,20712000000,7.31,9.21,0.035,75.64,9.38,9.86,0.796,0.851,1.22,-,1.185,72.55,53.98,66.12,63.0,825078000,2022-03-14,2022-02-07,793.2800,0.4025956
MGM,2019-12-31,USD,1810401000,945206000,None,465602000,712521000,244313000,739006000,726610000,-6522000,2214380000,3519434000,-4529594000,-3634049000,1031534000,1031534000,None,494591000,271288000,None,1250006000,3250000000,None,218472000,None,800241000,None,561109000,2789321000,1109647000,207785000,207785000,274285000,566256000,1776808000,748657000,563944000,747964000,206242000,541722000,1600000,None,None,61321000,151818000,2368541000,754512000,185592000,122489000,55868000,55868000,1809081000,None,1235350000,55868000,1235350000,1291218000,390563000,333412000,420780000,4539154000,4499288000,448000,24125317,1741211000,3008652000,1267441000,1267441000,712588000,819183000,143950000,1028623000,None,-37411000,None,37411000,3008652000,6177000,38991000,49690000,681394000,120285000,37411000,561109000,539850000,718805000,768495000,Common Stock,Mettler-Toledo International Inc,"Mettler Toledo (NYSE: MTD) is a multinational manufacturer of scales and analytical instruments. It is the largest provider of weighing instruments for use in laboratory, industrial, and food retailing applications. The company also provides various analytical instruments, process analytics instruments, and end-of-line inspection systems.",1037646,NYSE,USD,USA,LIFE SCIENCES,LABORATORY ANALYTICAL INSTRUMENTS,"1900 POLARIS PARKWAY, COLUMBUS, OH, US",December,2021-12-31,31486570000,1073793000,41.74,2.66,7.5,0,0,32.82,160.74,0.207,0.271,0.205,338.69,3717930000,2171553000,32.78,0.101,0.106,1522,44.16,40,8.88,187.38,9.07,30.62,1.1,1714.75,1033.4,1522.88,1469.69,22805600,None,None,33.2700,0.3713932
MCHP,2018-12-31,USD,1674800000,141900000,None,-371500000,-580400000,876400000,18600000,-238800000,-341600000,355900000,-6811000000,4663500000,0,None,None,None,344400000,344400000,None,42600000,1989500000,None,42600000,None,1048500000,None,466772000,30210706000,2526778000,1526762000,1526762000,110831000,685637000,27683928000,20729888000,9017850000,5765855000,3944463000,1821392000,732867000,732867000,None,203548000,455318000,19638665000,2948882000,302578000,None,43411000,43411000,16689783000,None,15131416000,43411000,15088005000,15131416000,2151054000,259240000,6512283000,None,2423479000,5275000,527479528,7895890000,10989964000,3094074000,6918875000,1469486000,1764638000,None,3133836000,None,-769513000,-817340000,769513000,11759477000,-18140000,None,1178044000,516884000,50112000,773132000,583894000,461826000,1286397000,2464441000,Common Stock,MGM Resorts International,MGM Resorts International is an American global hospitality and entertainment company operating destination resorts globally.,789570,NYSE,USD,USA,REAL ESTATE & CONSTRUCTION,HOTELS & MOTELS,"3600 LAS VEGAS BLVD S, LAS VEGAS, NV, US",December,2021-12-31,20272597000,1701916000,18.72,4.2,13.38,0.01,0.0002,2.41,19.62,0.133,0.0596,0.0091,0.108,9454057000,4649531000,2.41,31.15,1.185,55.98,18.72,76.34,2.144,3.224,4.074,11.56,2.357,51.17,34.13,43.83,42.85,449304000,2022-03-15,2022-03-09,71.9200,-0.1816113
MU,2019-03-31,USD,13189000000,53000000,None,-174000000,-1053000000,5424000000,9780000000,-2431000000,1489000000,6358000000,-10085000000,-2438000000,None,2729000000,2729000000,None,None,None,None,None,3550000000,None,-2550000000,None,666000000,None,355900000,16576100000,2152500000,370700000,372700000,666100000,893800000,14423600000,827400000,2211000000,11696400000,5025800000,6670600000,None,None,2000000,219900000,271400000,11279100000,2522200000,259800000,None,1493200000,None,8756900000,None,9141000000,1493200000,7647800000,9141000000,None,429600000,5297000000,450200000,3384100000,300000,269257744,2931300000,5349500000,2418200000,2418200000,714300000,682900000,826300000,2217000000,8100000,-502900000,8100000,502900000,5338600000,-2200000,180600000,695800000,204500000,-151400000,515500000,355900000,354500000,707400000,1403200000,Common Stock,Microchip Technology Incorporated,"Microchip Technology Inc. is a publicly-listed American corporation that manufactures microcontroller, mixed-signal, analog and Flash-IP integrated circuits.",827054,NASDAQ,USD,USA,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,"2355 W. CHANDLER BLVD., CHANDLER, AZ, UNITED STATES",March,2021-12-31,40114749000,2758500000,42.34,0.947,10.44,0.852,0.0142,1.704,11.74,0.149,0.252,0.0621,0.174,6443800000,3378800000,1.704,8.02,0.3,96.68,42.34,13.81,6.23,6.88,7.37,18.35,1.551,89.68,63.93,79.2,77.32,555991000,2022-03-08,2022-02-18,41.3300,-0.2073264
MSFT,2019-08-29,USD,52185000000,1917000000,None,9633000000,5767000000,11600000000,13925000000,2812000000,-597000000,39240000000,-15773000000,-36887000000,0,19543000000,19543000000,None,13811000000,13811000000,None,1142000000,None,None,-18401000000,None,-590000000,-115000000,6313000000,48887000000,16503000000,7152000000,7955000000,5118000000,3195000000,32511000000,28240000000,29584000000,1568000000,340000000,1228000000,1967000000,1164000000,803000000,235000000,575000000,12019000000,6390000000,1840000000,130000000,1310000000,1087000000,4997000000,368000000,5755000000,1087000000,None,5755000000,454000000,452000000,35881000000,3221000000,30761000000,118000000,1106000000,10702000000,22830000000,13511000000,12704000000,7376000000,836000000,2441000000,3291000000,205000000,-128000000,205000000,128000000,22958000000,-405000000,5340000000,82000000,7006000000,693000000,524000000,6358000000,6312000000,7134000000,7216000000,Common Stock,Micron Technology Inc.,"Micron Technology, Inc. is an American producer of computer memory and computer data storage including dynamic random-access memory, flash memory, and USB flash drives. It is headquartered in Boise, Idaho.",723125,NASDAQ,USD,USA,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,"8000 S FEDERAL WAY, PO BOX 6, BOISE, ID, US",August,2021-11-30,100892172000,14989000000,13.95,1.061,40.99,0.2,0.0023,6.46,26.42,0.249,0.29,0.0934,0.172,29618999000,10472000000,6.46,1.873,0.332,111.86,13.95,9.87,3.406,2.215,3.364,6.88,1.188,98.45,65.6,88.95,79.61,1119780000,2022-01-18,2021-12-31,137.8600,0.2272768
MAA,2019-06-30,USD,781420000,172289000,None,None,None,497790000,303097000,None,None,366618000,-238273000,-524279000,-68330000,None,None,None,457370000,437743000,3688000,None,None,None,None,None,18868000,None,39240000000,286556000000,175552000000,11356000000,133819000000,2063000000,29524000000,105825000000,36477000000,35330000000,49776000000,7750000000,42026000000,129789000000,2649000000,122463000000,10146000000,14723000000,184226000000,69420000000,9382000000,74412000000,5516000000,0,108618000000,6188000000,72178000000,5516000000,66662000000,72200000000,9351000000,7581000000,102330000000,None,24150000000,78520000000,7643000000,82933000000,123495000000,67908000000,42910000000,42959000000,23098000000,16876000000,41874000000,2762000000,-2686000000,812000000,2686000000,126181000000,-57000000,9700000000,1900000000,43688000000,4448000000,2686000000,39240000000,41154000000,46374000000,48274000000,Common Stock,Microsoft Corporation,"Microsoft Corporation is an American multinational technology company which produces computer software, consumer electronics, personal computers, and related services. Its best known software products are the Microsoft Windows line of operating systems, the Microsoft Office suite, and the Internet Explorer and Edge web browsers. Its flagship hardware products are the Xbox video game consoles and the Microsoft Surface lineup of touchscreen personal computers. Microsoft ranked No. 21 in the 2020 Fortune 500 rankings of the largest United States corporations by total revenue; it was the world's largest software maker by revenue as of 2016. It is considered one of the Big Five companies in the U.S. information technology industry, along with Google, Apple, Amazon, and Facebook.",789019,NASDAQ,USD,USA,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,"ONE MICROSOFT WAY, REDMOND, WA, US",June,2021-12-31,2228894302000,90829996000,31.67,2.34,21.34,2.36,0.0084,9.39,24.59,0.385,0.425,0.152,0.49,184902992000,115856000000,9.39,0.222,0.201,370.89,31.67,31.45,12.05,13.49,11.34,22.1,0.889,348.95,222.45,311.65,297.65,7496870000,2022-03-10,2022-02-16,117.7600,0.1697626
MHK,2018-12-31,USD,1418761000,332431000,None,-62685000,-10837000,576452000,545462000,81953000,-7212000,744571000,-616044000,-789877000,-633307000,100080000,100080000,None,None,None,None,None,779912000,None,-100079000,None,12840000,None,-384700000,2019962000,1563006000,658364000,658364000,None,None,399143000,209494000,None,None,None,None,None,172990000,863063000,10996000,14176000,431908000,222803000,None,243686000,6455000,None,209105000,37718000,None,6455000,None,33489000,9331000,258000,1530241000,None,-1006627000,33000,328798904,40816000,135068000,94252000,0,-413266000,94252000,454082000,548334000,28889000,27023000,27023000,-3096000,-891000,1835000,None,24862000,-384374000,326000,None,-384734000,-384897000,-413266000,-359546000,Common Stock,Moderna Inc,"Moderna, Inc., a biotechnology company, develops messenger RNA-based vaccines and therapies for the treatment of infectious diseases, immuno-oncology, rare diseases, cardiovascular diseases, and autoimmune diseases. The company is headquartered in Cambridge, Massachusetts.",1682852,NASDAQ,USD,USA,LIFE SCIENCES,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)","200 TECHNOLOGY SQUARE, CAMBRIDGE, MA, US",December,2021-12-31,63343448000,7772107000,9.36,0,25.0,0,0,16.69,29.52,0.597,0.643,0.372,1.096,11831395000,-574877000,16.69,0,30.65,266.83,9.36,5.17,5.35,5.84,4.291,6.52,1.485,497.49,117.34,200.41,277.94,405450000,None,None,116.9600,-0.5760783
